Episode,Station_Reward,Car_Reward,Station_Reward_Smooth,Car_Reward_Smooth
306,0.04914873389726747,-0.0701734013174771,0.027992287403329232,-0.08144865149567623
307,0.04505680426267188,-0.0692253169454741,0.028840732829367263,-0.08089934190727698
308,0.053981433273334024,-0.06684852549842824,0.02976892489212252,-0.08031923032921334
309,0.04349924147817812,-0.0660433623456225,0.030442531410298082,-0.07978869617616746
310,0.05130569491963873,-0.06576969128849487,0.031180597999937835,-0.07926231712587742
311,0.04778840470430431,-0.06420931744608367,0.031917550119933524,-0.07867928961790822
312,0.045472393356763535,-0.06212349335691129,0.03254210617444517,-0.078111950263476
313,0.04962730405037389,-0.06266924727748067,0.03316274116581948,-0.07758983732724074
314,0.04828496302264897,-0.06436363051037432,0.033702257046763134,-0.07697905700324467
315,0.05205067802230003,-0.06329615659663876,0.0343257188573623,-0.07641397535733564
316,0.05402712623513696,-0.06221644217093112,0.035055915412525444,-0.07584801288827843
317,0.04292478714314753,-0.05831523419722691,0.035612485891609834,-0.07522204877094202
318,0.05236506342249745,-0.05993898839608749,0.03617348823856819,-0.0746582668304208
319,0.045526105522035926,-0.05739233353406734,0.03655824682591995,-0.07408435143561425
320,0.04851613775315139,-0.060153618123645246,0.03715512034115496,-0.07352617618143965
321,0.05508210192406432,-0.059919716721115936,0.03779809163474318,-0.07294556313048825
322,0.04974187883667684,-0.05972862289750874,0.03819856379427502,-0.07235556887618796
323,0.05560848820021071,-0.05953233089845502,0.038875147371652444,-0.07183310703615846
324,0.05094566827196614,-0.05693656892169776,0.039454081420979656,-0.07121536688540774
325,0.058899378430514605,-0.056960637759328234,0.04037653958962945,-0.0705965762660533
326,0.06119074953358154,-0.06161830839923314,0.041153956661762255,-0.07009120816591832
327,0.06367180804099212,-0.05332557141178653,0.04189470316873381,-0.0694782323503859
328,0.054441579021588284,-0.05614517068487694,0.04235517305077503,-0.06892273243543719
329,0.06377309969916746,-0.056563895696130705,0.04318609377266256,-0.06843816277865558
330,0.055031960981117026,-0.05468215237592753,0.04380933664017868,-0.06792080454128095
